customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,tenure_month,is_female,has_churned,has_phone,has_internet,has_internet_and_phone,service_type,partner_dependents,start_date,average_month,contract_type,phone_type,internet_type
6961-MJKBO,Male,0,No,No,1,0,2,Bank transfer (automatic),20.45,943,No,46.11246944,46,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,4/3/2017,20.45,2 Year,One Line,No Internet Service
6961-VCPMC,Male,1,Yes,No,1,2,0,Electronic check,80.4,3605.2,Yes,44.84079602,45,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,1,6/3/2017,80.4,Month-to-Month,One Line,Fiber Optic
6963-EZQEE,Male,1,Yes,No,2,1,2,Credit card (automatic),88.55,6306.5,No,71.21964992,71,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,3/3/2015,88.55,2 Year,Two or More Lines,DSL
6963-KQYQB,Female,0,Yes,Yes,2,0,2,Mailed check,24.05,1764.75,No,73.37837838,73,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,1/3/2015,24.05,2 Year,Two or More Lines,No Internet Service
6967-PEJLL,Male,0,Yes,Yes,0,1,1,Electronic check,40.2,1525.35,No,37.94402985,38,FALSE,FALSE,FALSE,TRUE,FALSE,Internet Only,3,1/3/2018,40.2,1 Year,No Phone Service,DSL
6967-QIQRV,Male,0,Yes,Yes,1,2,1,Electronic check,101.9,1667.25,No,16.36162905,16,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,10/3/2019,101.9,1 Year,One Line,Fiber Optic
6968-GMKPR,Female,0,No,No,1,2,0,Electronic check,81.55,4509.5,No,55.29736358,55,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,7/3/2016,81.55,Month-to-Month,One Line,Fiber Optic
6968-MHOMU,Male,0,Yes,No,0,1,1,Credit card (automatic),45,2689.35,No,59.76333333,60,FALSE,FALSE,FALSE,TRUE,FALSE,Internet Only,1,3/3/2016,45,1 Year,No Phone Service,DSL
6968-URWQU,Male,0,Yes,No,1,1,1,Mailed check,56.35,2391.15,No,42.4338953,42,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,8/3/2017,56.35,1 Year,One Line,DSL
6969-MVBAI,Female,1,No,No,2,2,0,Electronic check,90.1,816.8,No,9.065482797,9,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,5/3/2020,90.1,Month-to-Month,Two or More Lines,Fiber Optic
6972-SNKKW,Female,0,No,No,1,0,0,Mailed check,20,109.2,No,5.46,5,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,9/3/2020,20,Month-to-Month,One Line,No Internet Service
6974-DAFLI,Female,0,Yes,No,1,0,1,Electronic check,19.7,1140.05,No,57.87055838,58,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,1,5/3/2016,19.7,1 Year,One Line,No Internet Service
6976-BWGLQ,Female,0,Yes,Yes,2,0,2,Bank transfer (automatic),25.2,1787.35,No,70.9265873,71,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,4/3/2015,25.2,2 Year,Two or More Lines,No Internet Service
6979-TNDEU,Female,0,No,No,1,0,0,Mailed check,19.2,156.85,No,8.169270833,8,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,6/3/2020,19.2,Month-to-Month,One Line,No Internet Service
6979-ZNSFF,Female,0,No,No,2,2,0,Electronic check,87.05,762.1,Yes,8.754738656,9,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,6/3/2020,87.05,Month-to-Month,Two or More Lines,Fiber Optic
6980-CDGFC,Female,0,Yes,No,1,0,1,Bank transfer (automatic),20.85,1327.4,No,63.66426859,64,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,1,11/3/2015,20.85,1 Year,One Line,No Internet Service
6980-IMXXE,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.2,1412.65,No,69.93316832,70,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,5/3/2015,20.2,2 Year,One Line,No Internet Service
6981-TDRFT,Male,0,Yes,Yes,0,1,1,Electronic check,54.3,2317.1,No,42.67219153,43,FALSE,FALSE,FALSE,TRUE,FALSE,Internet Only,3,8/3/2017,54.3,1 Year,No Phone Service,DSL
6982-SSHFK,Male,0,No,No,1,1,0,Mailed check,44.4,44.4,Yes,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,1/3/2021,44.4,Month-to-Month,One Line,DSL
6982-UQZLY,Female,1,Yes,No,1,0,0,Mailed check,20.85,20.85,Yes,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,Phone Only,1,1/3/2021,20.85,Month-to-Month,One Line,No Internet Service
6985-HAYWX,Female,0,Yes,No,2,2,0,Bank transfer (automatic),79.3,2015.8,No,25.41992434,25,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,1/3/2019,79.3,Month-to-Month,Two or More Lines,Fiber Optic
6986-IJDHX,Male,0,Yes,Yes,1,2,0,Mailed check,86.3,3266,Yes,37.84472769,38,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,3,1/3/2018,86.3,Month-to-Month,One Line,Fiber Optic
6986-IXNDM,Male,0,No,No,1,2,0,Electronic check,92.9,1337.45,No,14.39666308,14,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,12/3/2019,92.9,Month-to-Month,One Line,Fiber Optic
6987-XQSJT,Female,1,No,No,2,2,0,Electronic check,79.5,4370.25,Yes,54.97169811,55,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,8/3/2016,79.5,Month-to-Month,Two or More Lines,Fiber Optic
6988-CJEYV,Male,0,No,No,2,2,0,Electronic check,98.7,4920.55,No,49.85359676,50,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,1/3/2017,98.7,Month-to-Month,Two or More Lines,Fiber Optic
6990-YNRIO,Male,0,Yes,Yes,2,2,2,Bank transfer (automatic),108.65,6937.95,Yes,63.8559595,64,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,3,11/3/2015,108.65,2 Year,Two or More Lines,Fiber Optic
6992-TKNYO,Male,0,Yes,No,2,1,1,Credit card (automatic),69,2669.45,No,38.68768116,39,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,12/3/2017,69,1 Year,Two or More Lines,DSL
6993-OHLXR,Female,0,No,No,1,2,0,Electronic check,68.95,119.75,Yes,1.736765772,2,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,1/3/2021,68.95,Month-to-Month,One Line,Fiber Optic
6993-YCOBK,Male,0,Yes,Yes,2,2,2,Electronic check,110.6,6586.85,No,59.55560579,60,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,3/3/2016,110.6,2 Year,Two or More Lines,Fiber Optic
6993-YGFJV,Male,0,Yes,No,2,2,2,Bank transfer (automatic),112.55,7806.5,No,69.36028432,69,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,5/3/2015,112.55,2 Year,Two or More Lines,Fiber Optic
6994-FGRHH,Male,0,Yes,Yes,1,2,1,Electronic check,106.15,7475.1,No,70.42016015,70,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,4/3/2015,106.15,1 Year,One Line,Fiber Optic
6994-KERXL,Male,0,No,No,1,1,0,Electronic check,55.9,238.5,No,4.266547406,4,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,10/3/2020,55.9,Month-to-Month,One Line,DSL
6994-ORCWG,Female,0,No,No,2,1,1,Mailed check,54.25,773.2,No,14.25253456,14,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,12/3/2019,54.25,1 Year,Two or More Lines,DSL
6996-KNSML,Female,0,No,No,1,2,0,Electronic check,74.9,74.9,Yes,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,1/3/2021,74.9,Month-to-Month,One Line,Fiber Optic
6997-UVGOX,Male,0,Yes,Yes,1,1,2,Bank transfer (automatic),85.45,6029.9,No,70.56641311,71,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,4/3/2015,85.45,2 Year,One Line,DSL
6999-CHVCF,Male,0,No,No,2,2,2,Bank transfer (automatic),102.1,7149.35,No,70.02301665,70,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,4/3/2015,102.1,2 Year,Two or More Lines,Fiber Optic
7000-WCEVQ,Female,1,No,No,2,1,0,Mailed check,61.6,1174.35,Yes,19.06412338,19,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,7/3/2019,61.6,Month-to-Month,Two or More Lines,DSL
7005-CCBKV,Male,0,No,No,1,2,0,Electronic check,84.4,556.35,Yes,6.591824645,7,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,8/3/2020,84.4,Month-to-Month,One Line,Fiber Optic
7005-CYUIL,Female,1,Yes,No,1,2,2,Electronic check,99.4,7168.25,No,72.11519115,72,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,2/3/2015,99.4,2 Year,One Line,Fiber Optic
7008-LZVOZ,Male,0,Yes,Yes,2,0,2,Credit card (automatic),25.3,1672.35,No,66.10079051,66,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,8/3/2015,25.3,2 Year,Two or More Lines,No Internet Service
7009-LGECI,Female,0,No,No,1,1,0,Bank transfer (automatic),50.55,235.65,No,4.661721068,5,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,10/3/2020,50.55,Month-to-Month,One Line,DSL
7009-PCARS,Male,0,No,Yes,1,0,1,Bank transfer (automatic),19.1,1001.5,No,52.43455497,52,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,2,10/3/2016,19.1,1 Year,One Line,No Internet Service
7010-BRBUU,Male,0,Yes,Yes,2,0,2,Credit card (automatic),24.1,1734.65,No,71.97717842,72,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,3/3/2015,24.1,2 Year,Two or More Lines,No Internet Service
7010-ZMVBF,Female,0,Yes,Yes,1,0,0,Mailed check,20.45,357,No,17.45721271,17,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,9/3/2019,20.45,Month-to-Month,One Line,No Internet Service
7011-CVEUC,Male,0,Yes,No,1,2,0,Credit card (automatic),95.7,2338.35,No,24.43416928,24,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,2/3/2019,95.7,Month-to-Month,One Line,Fiber Optic
7013-PSXHK,Female,0,No,No,2,1,1,Mailed check,80.75,3208.65,No,39.73560372,40,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,11/3/2017,80.75,1 Year,Two or More Lines,DSL
7014-ZZXAW,Female,0,Yes,No,2,0,2,Credit card (automatic),24.25,1732.95,No,71.46185567,71,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,1,3/3/2015,24.25,2 Year,Two or More Lines,No Internet Service
7016-BPGEU,Female,0,No,No,0,1,0,Credit card (automatic),25.1,712.85,Yes,28.40039841,28,TRUE,TRUE,FALSE,TRUE,FALSE,Internet Only,0,10/3/2018,25.1,Month-to-Month,No Phone Service,DSL
7016-NVRIC,Male,1,Yes,No,1,2,1,Bank transfer (automatic),90.1,2656.7,No,29.48612653,29,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,9/3/2018,90.1,1 Year,One Line,Fiber Optic
7017-VFHAY,Female,0,Yes,Yes,2,2,2,Credit card (automatic),115.1,7008.15,No,60.88748914,61,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,2/3/2016,115.1,2 Year,Two or More Lines,Fiber Optic
7017-VFULY,Female,0,Yes,No,1,0,0,Bank transfer (automatic),20.1,43.15,No,2.146766169,2,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,1,12/3/2020,20.1,Month-to-Month,One Line,No Internet Service
7018-FPXHH,Male,0,Yes,Yes,1,1,2,Bank transfer (automatic),59.8,3457.45,No,57.81688963,58,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,5/3/2016,59.8,2 Year,One Line,DSL
7018-WBJNK,Male,0,No,Yes,1,2,0,Credit card (automatic),78.3,1033.95,No,13.20498084,13,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,2,1/3/2020,78.3,Month-to-Month,One Line,Fiber Optic
7020-OZKXZ,Female,1,No,No,1,2,0,Credit card (automatic),75.5,637.4,No,8.442384106,8,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,6/3/2020,75.5,Month-to-Month,One Line,Fiber Optic
7021-XSNYE,Male,0,Yes,Yes,0,1,2,Credit card (automatic),49.65,305.55,No,6.15407855,6,FALSE,FALSE,FALSE,TRUE,FALSE,Internet Only,3,8/3/2020,49.65,2 Year,No Phone Service,DSL
7024-OHCCK,Female,1,No,No,2,2,0,Electronic check,93.85,170.85,Yes,1.820458178,2,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,1/3/2021,93.85,Month-to-Month,Two or More Lines,Fiber Optic
7025-IWFHT,Male,0,No,No,1,2,1,Electronic check,89.55,3729.75,No,41.64991625,42,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,9/3/2017,89.55,1 Year,One Line,Fiber Optic
7025-WCBNE,Male,1,No,No,2,1,2,Bank transfer (automatic),59.6,2754,No,46.20805369,46,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,4/3/2017,59.6,2 Year,Two or More Lines,DSL
7026-YMSBE,Male,0,No,No,1,0,1,Mailed check,19.7,625.05,No,31.7284264,32,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,7/3/2018,19.7,1 Year,One Line,No Internet Service
7028-DVOIQ,Male,1,No,No,2,2,0,Electronic check,99.05,3395.8,Yes,34.2836951,34,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,4/3/2018,99.05,Month-to-Month,Two or More Lines,Fiber Optic
7029-IJEJK,Female,0,No,No,0,1,1,Bank transfer (automatic),44.1,2369.7,No,53.73469388,54,TRUE,FALSE,FALSE,TRUE,FALSE,Internet Only,0,9/3/2016,44.1,1 Year,No Phone Service,DSL
7029-RPUAV,Male,1,Yes,No,2,2,0,Credit card (automatic),100.45,1622.45,Yes,16.15181682,16,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,1,10/3/2019,100.45,Month-to-Month,Two or More Lines,Fiber Optic
7030-FZTFM,Male,0,Yes,Yes,2,2,2,Credit card (automatic),110.9,7922.75,No,71.44048693,71,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,3/3/2015,110.9,2 Year,Two or More Lines,Fiber Optic
7030-NJVDP,Male,0,Yes,No,1,2,0,Electronic check,89.25,2210.2,No,24.76414566,25,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,2/3/2019,89.25,Month-to-Month,One Line,Fiber Optic
7032-LMBHI,Female,0,No,No,2,1,1,Bank transfer (automatic),64.65,2347.85,No,36.31631864,36,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,2/3/2018,64.65,1 Year,Two or More Lines,DSL
7033-CLAMM,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.2,1027.25,No,50.8539604,51,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,12/3/2016,20.2,2 Year,One Line,No Internet Service
7036-TYDEC,Female,0,No,No,2,2,2,Electronic check,104,7028.5,No,67.58173077,68,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,7/3/2015,104,2 Year,Two or More Lines,Fiber Optic
7036-ZZKBD,Male,0,Yes,No,1,1,0,Credit card (automatic),66.4,2019.8,No,30.4186747,30,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,8/3/2018,66.4,Month-to-Month,One Line,DSL
7037-MTYVW,Male,0,Yes,Yes,2,1,2,Bank transfer (automatic),85.4,3297,No,38.60655738,39,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,12/3/2017,85.4,2 Year,Two or More Lines,DSL
7041-TXQJH,Female,0,No,No,0,1,0,Credit card (automatic),40.2,1478.85,No,36.78731343,37,TRUE,FALSE,FALSE,TRUE,FALSE,Internet Only,0,2/3/2018,40.2,Month-to-Month,No Phone Service,DSL
7044-YAACC,Male,1,Yes,No,1,2,0,Electronic check,70.2,280.35,No,3.993589744,4,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,11/3/2020,70.2,Month-to-Month,One Line,Fiber Optic
7047-FWEYA,Female,0,Yes,No,2,2,1,Electronic check,103.15,4594.65,No,44.54338342,45,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,6/3/2017,103.15,1 Year,Two or More Lines,Fiber Optic
7047-YXDMZ,Male,0,No,No,1,0,0,Mailed check,20,417.7,No,20.885,21,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,6/3/2019,20,Month-to-Month,One Line,No Internet Service
7048-GXDAY,Male,0,No,No,2,2,0,Electronic check,106.4,4040.65,No,37.97603383,38,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,1/3/2018,106.4,Month-to-Month,Two or More Lines,Fiber Optic
7049-GKVZY,Female,0,No,No,1,1,1,Credit card (automatic),79.85,1387.35,No,17.3744521,17,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,9/3/2019,79.85,1 Year,One Line,DSL
7054-DMVAS,Male,0,No,No,1,1,2,Bank transfer (automatic),65.3,3512.9,No,53.79632466,54,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,9/3/2016,65.3,2 Year,One Line,DSL
7054-ENNGU,Female,0,Yes,No,1,1,0,Mailed check,50.85,466.6,No,9.176007866,9,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,5/3/2020,50.85,Month-to-Month,One Line,DSL
7054-LGEQW,Female,0,No,No,1,1,0,Mailed check,45.95,45.95,Yes,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,1/3/2021,45.95,Month-to-Month,One Line,DSL
7055-HNEOJ,Male,0,Yes,No,1,1,0,Mailed check,55.8,154.55,No,2.769713262,3,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,12/3/2020,55.8,Month-to-Month,One Line,DSL
7055-JCGNI,Female,0,No,No,2,2,2,Credit card (automatic),111.95,7795.95,No,69.63778473,70,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,5/3/2015,111.95,2 Year,Two or More Lines,Fiber Optic
7055-VKGDA,Male,0,No,No,1,2,1,Credit card (automatic),105.4,5643.4,Yes,53.5426945,54,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,9/3/2016,105.4,1 Year,One Line,Fiber Optic
7056-IMHCC,Male,1,Yes,No,2,2,0,Electronic check,101.9,5549.4,Yes,54.4592738,54,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,1,8/3/2016,101.9,Month-to-Month,Two or More Lines,Fiber Optic
7061-OVMIM,Female,0,Yes,Yes,1,0,1,Bank transfer (automatic),19.55,608.5,No,31.12531969,31,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,7/3/2018,19.55,1 Year,One Line,No Internet Service
7064-FRRSW,Male,1,No,No,2,2,1,Electronic check,99,4744.35,No,47.92272727,48,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,3/3/2017,99,1 Year,Two or More Lines,Fiber Optic
7064-JHXCE,Male,0,Yes,Yes,1,0,2,Credit card (automatic),20.05,1263.9,No,63.03740648,63,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,11/3/2015,20.05,2 Year,One Line,No Internet Service
7065-YUNRY,Female,0,No,No,1,1,0,Mailed check,45.3,45.3,Yes,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,1/3/2021,45.3,Month-to-Month,One Line,DSL
7067-KSAZT,Female,1,Yes,No,2,2,1,Electronic check,106.25,6979.8,Yes,65.69223529,66,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,1,9/3/2015,106.25,1 Year,Two or More Lines,Fiber Optic
7072-MBHEV,Female,1,Yes,Yes,2,2,0,Credit card (automatic),78.1,864.85,No,11.07362356,11,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,3/3/2020,78.1,Month-to-Month,Two or More Lines,Fiber Optic
7073-QETQY,Male,0,Yes,Yes,1,0,1,Electronic check,20.35,1359.5,No,66.80589681,67,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,8/3/2015,20.35,1 Year,One Line,No Internet Service
7074-IEVOJ,Female,1,No,No,2,2,0,Electronic check,79.4,205.05,Yes,2.582493703,3,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,12/3/2020,79.4,Month-to-Month,Two or More Lines,Fiber Optic
7074-STDCN,Male,0,No,No,0,1,0,Electronic check,40.6,1494.5,No,36.81034483,37,FALSE,FALSE,FALSE,TRUE,FALSE,Internet Only,0,2/3/2018,40.6,Month-to-Month,No Phone Service,DSL
7075-BNDVQ,Female,0,No,No,0,1,0,Mailed check,35,135.75,No,3.878571429,4,TRUE,FALSE,FALSE,TRUE,FALSE,Internet Only,0,11/3/2020,35,Month-to-Month,No Phone Service,DSL
7077-XJMET,Male,0,Yes,No,1,1,0,Electronic check,74.15,741.4,No,9.998651382,10,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,5/3/2020,74.15,Month-to-Month,One Line,DSL
7078-NVFAM,Female,0,Yes,Yes,0,1,0,Electronic check,35.15,1051.05,No,29.90184922,30,TRUE,FALSE,FALSE,TRUE,FALSE,Internet Only,3,9/3/2018,35.15,Month-to-Month,No Phone Service,DSL
7079-QRCBC,Female,0,No,No,2,2,0,Electronic check,98.75,2407.3,Yes,24.37772152,24,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,2/3/2019,98.75,Month-to-Month,Two or More Lines,Fiber Optic
7080-TNUWP,Male,0,Yes,No,2,2,1,Bank transfer (automatic),95,6602.9,No,69.50421053,70,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,5/3/2015,95,1 Year,Two or More Lines,Fiber Optic
7083-MIOPC,Female,0,No,No,1,0,2,Credit card (automatic),20.25,1566.9,No,77.37777778,77,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,9/3/2014,20.25,2 Year,One Line,No Internet Service
7083-YNSKY,Female,0,No,No,2,0,0,Credit card (automatic),25.4,399.6,Yes,15.73228346,16,TRUE,TRUE,TRUE,FALSE,TRUE,Phone Only,0,11/3/2019,25.4,Month-to-Month,Two or More Lines,No Internet Service
7088-FBAWU,Female,0,Yes,Yes,1,1,0,Mailed check,74.55,1215.8,No,16.30851777,16,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,10/3/2019,74.55,Month-to-Month,One Line,DSL
7089-IVVAZ,Female,0,No,No,2,2,0,Bank transfer (automatic),103.35,847.3,Yes,8.198355104,8,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,6/3/2020,103.35,Month-to-Month,Two or More Lines,Fiber Optic
7089-RKVSZ,Male,0,Yes,Yes,2,0,1,Mailed check,24.4,203.95,No,8.358606557,8,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,6/3/2020,24.4,1 Year,Two or More Lines,No Internet Service
7089-XXAYG,Male,0,Yes,No,0,1,1,Credit card (automatic),38.1,970.4,No,25.46981627,25,FALSE,FALSE,FALSE,TRUE,FALSE,Internet Only,1,1/3/2019,38.1,1 Year,No Phone Service,DSL
7094-MSZAO,Male,0,Yes,Yes,1,0,0,Credit card (automatic),20.05,218.5,No,10.89775561,11,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,4/3/2020,20.05,Month-to-Month,One Line,No Internet Service
7096-UCLNH,Male,0,No,No,1,0,0,Mailed check,20.05,20.05,No,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,1/3/2021,20.05,Month-to-Month,One Line,No Internet Service
7096-ZNBZI,Female,0,Yes,No,2,0,2,Credit card (automatic),26.45,1914.5,No,72.38185255,72,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,1,2/3/2015,26.45,2 Year,Two or More Lines,No Internet Service
7100-FQPRV,Male,0,Yes,Yes,2,1,1,Credit card (automatic),71.9,3173.35,No,44.13560501,44,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,6/3/2017,71.9,1 Year,Two or More Lines,DSL
7101-HRBLJ,Female,0,Yes,Yes,1,1,2,Bank transfer (automatic),83.7,6096.9,No,72.84229391,73,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,2/3/2015,83.7,2 Year,One Line,DSL
7102-JJVTX,Female,0,Yes,Yes,1,1,1,Mailed check,48.6,422.3,No,8.689300412,9,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,6/3/2020,48.6,1 Year,One Line,DSL
7103-IPXPJ,Male,0,Yes,No,2,2,1,Electronic check,99.4,5059.75,No,50.90291751,51,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,12/3/2016,99.4,1 Year,Two or More Lines,Fiber Optic
7103-ZGVNT,Female,0,Yes,Yes,2,1,1,Credit card (automatic),73.7,4885.85,No,66.29375848,66,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,8/3/2015,73.7,1 Year,Two or More Lines,DSL
7105-BENQF,Male,0,No,Yes,1,1,1,Mailed check,64.85,950.75,No,14.66075559,15,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,2,12/3/2019,64.85,1 Year,One Line,DSL
7105-MXJLL,Female,1,Yes,No,1,1,1,Mailed check,60.7,1597.4,No,26.31630972,26,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,12/3/2018,60.7,1 Year,One Line,DSL
7107-UBYKY,Female,0,Yes,Yes,2,0,0,Electronic check,25.75,882.55,No,34.27378641,34,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,4/3/2018,25.75,Month-to-Month,Two or More Lines,No Internet Service
7108-DGVUU,Female,1,Yes,No,2,1,1,Bank transfer (automatic),71.7,1497.05,No,20.87935844,21,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,6/3/2019,71.7,1 Year,Two or More Lines,DSL
7109-CQYUZ,Male,0,No,No,2,1,2,Mailed check,89.25,4652.4,No,52.12773109,52,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,10/3/2016,89.25,2 Year,Two or More Lines,DSL
7109-MFBYV,Male,0,No,No,1,1,0,Electronic check,45.45,1233.15,No,27.1320132,27,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,11/3/2018,45.45,Month-to-Month,One Line,DSL
7110-BDTWG,Female,0,Yes,No,0,1,2,Electronic check,47.05,3263.6,No,69.36450584,69,TRUE,FALSE,FALSE,TRUE,FALSE,Internet Only,1,5/3/2015,47.05,2 Year,No Phone Service,DSL
7112-OPOTK,Male,0,No,No,1,2,0,Electronic check,68.25,2171.15,Yes,31.81172161,32,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,7/3/2018,68.25,Month-to-Month,One Line,Fiber Optic
7113-HIPFI,Male,0,Yes,Yes,1,1,2,Mailed check,65.85,4097.05,No,62.21791951,62,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,12/3/2015,65.85,2 Year,One Line,DSL
